gate_mode,sampling_fps,frame_id,cls_pred,wall_ms,clip_ms,offload_ms,xfer_gate_ms,gate_comp_ms,mamba_ms,trans_ms
cpu,1,540,0,1143.1865599006414,14.840170741081238,0.33350102603435516,0.0,1123.1545247137547,1078.8914319127798,43.5013510286808
cpu,1,570,0,1150.5017634481192,14.814518392086029,0.3354214131832123,0.0,1130.5188592523336,1086.3828007131815,43.349314481019974
cpu,1,600,0,1145.3161481767893,15.713982284069061,0.3515351563692093,0.0,1128.3424571156502,1089.5992200821638,37.955429404973984
cpu,1,630,0,1136.2477391958237,11.775471270084381,0.3341473639011383,0.0,1119.2623507231474,1079.106044024229,35.352377220988274
cpu,1,660,0,1138.9603670686483,13.842236250638962,0.33933669328689575,0.0,1123.0139285326004,1084.0021315962076,38.228798657655716
cpu,1,690,0,1143.0164407938719,13.816356658935547,0.34357234835624695,0.0,1127.9319245368242,1088.636115193367,38.51207159459591
cpu,32,4,0,625.7887240499258,11.828726157546043,0.3338642418384552,0.0,608.9654471725225,575.7533088326454,32.423846423625946
cpu,32,5,0,814.2568469047546,14.871438965201378,0.3082640469074249,0.0,798.4199412167072,758.4267072379589,39.144014939665794
cpu,32,6,0,920.15815153718,17.95138791203499,0.3118198364973068,0.0,897.2210641950369,857.386477291584,38.96176069974899
cpu,32,7,0,1069.7643589228392,15.021488070487976,0.315813347697258,0.0,1053.7475608289242,1014.3713168799877,38.428425788879395
cpu,32,8,0,1091.581393033266,15.048030763864517,0.3422033041715622,0.0,1071.5119373053312,1032.1835223585367,38.366300985217094
cpu,32,9,0,1090.8006466925144,13.807035982608795,3.347909078001976,0.0,1072.9335807263851,1030.608519911766,41.33760929107666
cpu,32,10,0,1080.8879882097244,16.014758497476578,0.3122929483652115,0.0,1063.841324299574,1021.6178130358458,35.25488264858723
cpu,32,11,0,1062.7400632947683,14.894649386405945,0.3081727772951126,0.0,1042.8258795291185,1001.6565956175327,37.1863916516304
cpu,32,12,0,1085.262956097722,10.79430803656578,0.2990514039993286,0.0,1073.468528687954,1032.0529825985432,40.56425951421261
cpu,32,13,0,1075.741408392787,10.827619582414627,0.34556351602077484,0.0,1059.8234962671995,1019.5952523499727,39.399536326527596
cpu,32,14,0,1081.2008827924728,14.920620247721672,0.31039491295814514,0.0,1064.7002439945936,1023.3043767511845,40.62213376164436
cpu,32,15,0,1070.590803399682,11.642465367913246,4.343496635556221,0.0,1050.3048188984394,1010.2742910385132,39.248209446668625
cpu,32,16,0,1071.7343650758266,18.939075991511345,0.3275778144598007,0.0,1050.714546814561,1012.6869659870863,37.26164437830448
cpu,32,17,0,1103.9663311094046,14.824379235506058,0.3084857016801834,0.0,1087.9619549959898,1048.629367724061,38.56716863811016
cpu,32,18,0,1074.2576941847801,15.9695353358984,0.31676143407821655,0.0,1057.0848658680916,1016.7455244809389,39.45722430944443
cpu,32,19,0,1087.821589782834,15.946963801980019,0.31431205570697784,0.0,1069.7612520307302,1027.2110551595688,41.76289774477482
cpu,32,20,0,1084.7206320613623,11.768599972128868,0.31058304011821747,0.0,1067.7358135581017,1029.4472090899944,37.51876391470432
cpu,32,21,0,1077.3007106035948,17.915165051817894,0.31463056802749634,0.0,1058.15514549613,1018.7855549156666,38.603756576776505
cpu,32,22,0,1086.627235636115,14.785664156079292,0.36489032208919525,0.0,1069.7101596742868,1026.129761710763,42.810820043087006
cpu,32,23,0,1071.0307825356722,15.414487570524216,0.3522336483001709,0.0,1054.3398763984442,1012.0828971266747,41.474489495158195
cpu,64,4,0,623.9226292818785,14.995617792010307,0.3481544554233551,0.0,607.9256273806095,568.4472173452377,38.70757855474949
cpu,64,5,0,805.5235203355551,15.911567956209183,0.3082267940044403,0.0,788.6610329151154,748.9599548280239,38.87643478810787
cpu,64,6,0,960.5289325118065,17.93113723397255,0.30565448105335236,0.0,941.6436087340117,903.5552460700274,37.21165098249912
cpu,64,7,0,1130.8400444686413,19.18271742761135,0.3097653388977051,0.0,1110.6821727007627,1070.4714078456163,39.27251137793064
cpu,64,8,0,1130.2903182804585,18.08704622089863,0.34517981112003326,0.0,1111.1849546432495,1075.1423332840204,35.08978709578514
cpu,64,9,0,1131.0120727866888,17.903653904795647,0.3196392208337784,0.0,1112.1134478598833,1071.661189198494,39.47598300874233
cpu,64,10,0,1122.1051551401615,14.021284878253937,0.3239735960960388,0.0,1107.0633605122566,1066.837202757597,39.28028978407383
cpu,64,11,0,1127.9022712260485,15.73806069791317,0.31777285039424896,0.0,1111.1487094312906,1070.6330314278603,39.60188291966915
cpu,64,12,0,1117.8371496498585,11.80945336818695,0.3045015037059784,0.0,1105.0179991871119,1068.927351385355,35.15794314444065
cpu,64,13,0,1130.1277112215757,19.918374717235565,0.35479292273521423,0.0,1109.1096885502338,1069.7766952216625,38.51018473505974
cpu,64,14,0,1123.8444559276104,14.863375574350357,0.32987818121910095,0.0,1107.3905751109123,1067.980693653226,38.63217309117317
cpu,64,15,0,1127.9945485293865,11.833496391773224,0.3197714686393738,0.0,1110.7110362499952,1074.6460873633623,35.2795347571373
cpu,64,16,0,1133.6642373353243,14.868924394249916,0.3124196082353592,0.0,1112.6698479056358,1071.3639091700315,40.510497987270355
cpu,64,17,0,1121.301868930459,16.01674035191536,0.307966023683548,0.0,1100.0545118004084,1060.7414226979017,38.53478841483593
cpu,64,18,0,1133.9914072304964,14.920834451913834,0.31259842216968536,0.0,1113.824751228094,1073.4597723931074,39.60084170103073
cpu,64,19,0,1069.7735641151667,18.03278923034668,0.3411676734685898,0.0,1049.5848283171654,1010.5999726802111,34.13415141403675
cpu,64,20,0,1059.711566194892,13.853359967470169,0.3104228526353836,0.0,1044.649414718151,1001.3844519853592,42.490629479289055
cpu,64,21,0,1084.1431636363268,14.906970784068108,4.3458957225084305,0.0,1063.970621675253,1021.6809324920177,41.50590859353542
cpu,64,22,0,1075.5293350666761,15.93371294438839,0.3123115748167038,0.0,1054.0343057364225,1013.7459840625525,39.50425051152706
cpu,64,23,0,1094.8465373367071,18.981248140335083,0.3170333802700043,0.0,1074.6115054935217,1034.3830361962318,39.46224041283131
