gate_mode,sampling_fps,n,avg_wall_ms,p50_wall_ms,p99_wall_ms,p50_clip_ms,p50_offload_ms,p50_xfer_gate_ms,p50_gate_comp_ms,p50_mamba_ms,p50_trans_ms,sustainable_fps_est
cpu,1,20,1116.053750924766,1142.8831974044442,1171.87409857288,15.711488202214241,0.3349184989929199,0.0,1124.5295545086265,1084.2172857373953,40.238539688289165,0.8749800524419814
cpu,32,20,1036.3116782158613,1076.5210594981909,1101.6131928749382,14.907634817063808,0.31522195786237717,0.0,1058.9893208816648,1019.1904036328197,39.052887819707394,0.9289181954936763
cpu,64,20,1065.244524460286,1121.7035120353103,1133.9292449504137,15.824814327061176,0.3174031153321266,0.0,1106.0406798496842,1067.4089482054114,39.07447308301926,0.8915011759083454
