gate_mode,sampling_fps,frame_id,cls_pred,wall_ms,clip_ms,offload_ms,xfer_gate_ms,gate_comp_ms,mamba_ms,trans_ms
cpu,32,9,0,1369.8519002646208,11.477921158075333,3.6021750420331955,0.0,1353.8802042603493,1298.0290465056896,51.07180401682854
cpu,32,10,0,1397.8421594947577,15.744639560580254,3.970252349972725,0.0,1377.2411830723286,1321.4427307248116,54.483573883771896
cpu,32,11,0,1418.1300681084394,14.530695974826813,0.4399828612804413,0.0,1402.2521264851093,1342.929968610406,57.92885459959507
cpu,32,12,0,1454.550739377737,14.679187908768654,0.4309471696615219,0.0,1438.5148975998163,1368.7593191862106,68.32075491547585
cpu,32,13,0,1682.0562612265348,11.583693325519562,4.218420013785362,0.0,1665.338534861803,1598.327711224556,62.485745176672935
cpu,32,14,0,1657.5642116367817,14.59905132651329,0.4552844911813736,0.0,1641.5914241224527,1574.8296976089478,61.27253919839859
cpu,32,15,0,1595.05957365036,10.452847927808762,0.44187717139720917,0.0,1581.2194123864174,1521.991327404976,55.7661559432745
cpu,32,16,0,1762.8992293030024,14.653325080871582,4.240000620484352,0.0,1743.0583573877811,1681.2970880419016,60.19855849444866
cpu,32,17,0,1634.835071861744,14.683883637189865,3.5225003957748413,0.0,1607.7715437859297,1544.3105231970549,61.8689376860857
cpu,32,18,0,1617.3622589558363,10.447097942233086,0.42794831097126007,0.0,1600.5859840661287,1534.00993719697,64.97488729655743
cpu,32,19,0,1681.3271921128035,11.56664825975895,3.9654970169067383,0.0,1664.8032441735268,1595.8452690392733,66.07167609035969
cpu,32,20,0,1635.7626877725124,14.643369242548943,3.8944482803344727,0.0,1608.0532129853964,1542.7962988615036,63.68866749107838
cpu,32,21,0,1622.5073598325253,14.6868247538805,0.41217170655727386,0.0,1602.6329565793276,1545.9071286022663,55.15432730317116
cpu,32,22,0,1667.108528316021,15.676848590373993,0.4199165850877762,0.0,1650.0137485563755,1588.6813048273325,55.784616619348526
cpu,32,23,0,1684.4219639897346,14.010235667228699,3.533383831381798,0.0,1657.9613033682108,1587.0533473789692,66.49886444211006
cpu,64,4,0,654.0667712688446,14.552613720297813,0.4245620220899582,0.0,635.7349641621113,581.5864466130733,53.16334404051304
cpu,64,5,0,891.1825083196163,14.675552025437355,3.839511424303055,0.0,871.8343991786242,816.4096735417843,54.3802585452795
cpu,64,6,0,986.7752082645893,18.527274951338768,0.44106319546699524,0.0,966.9396113604307,911.672567948699,50.46090669929981
cpu,64,7,0,1159.9075887352228,14.816543087363243,0.4344619810581207,0.0,1140.2152925729752,1084.9217846989632,54.011519998312
cpu,64,8,0,1168.7272116541862,14.487722888588905,0.4538949579000473,0.0,1152.9015637934208,1097.9862045496702,53.66397649049759
cpu,64,9,0,1447.8740692138672,10.563388466835022,4.451202228665352,0.0,1431.9434855133295,1366.905402392149,63.77794407308102
cpu,64,10,0,1472.4619667977095,14.786949381232262,0.44869258999824524,0.0,1456.3314411789179,1393.1583166122437,58.142438530921936
cpu,64,11,0,1460.6287069618702,15.687938779592514,0.42510218918323517,0.0,1443.6316601932049,1377.1273121237755,61.91085837781429
