gate_mode,sampling_fps,frame_id,cls_pred,wall_ms,clip_ms,offload_ms,xfer_gate_ms,gate_comp_ms,mamba_ms,trans_ms
cpu,1,210,0,1769.9355073273182,14.706112444400787,0.4112366586923599,0.0,1754.0294211357832,1321.2216831743717,43.03230717778206
cpu,1,240,0,1816.996032372117,17.667286098003387,0.44845789670944214,0.0,1798.079539090395,1369.3457040935755,52.91452631354332
cpu,1,270,0,2087.688596919179,14.707479625940323,0.4318784922361374,0.0,2071.735765784979,1653.8048926740885,49.448488280177116
cpu,1,300,0,2252.724602818489,13.705607503652573,3.4995563328266144,0.0,2234.6944361925125,1712.7896137535572,48.36135730147362
cpu,1,330,0,2142.972495406866,14.693178236484528,3.514619544148445,0.0,2123.9203307777643,1686.3342933356762,48.83197322487831
cpu,1,360,0,2279.733616858721,14.55671526491642,0.4128832370042801,0.0,2263.902358710766,1739.1511853784323,53.570279851555824
cpu,1,390,0,2580.168517306447,14.625150710344315,0.448102131485939,0.0,2564.2090160399675,2052.421985194087,48.224836587905884
cpu,32,4,0,1174.9479323625565,14.671213924884796,0.4413630813360214,0.0,1159.0979248285294,757.7142417430878,38.10569643974304
cpu,32,5,0,1373.5890313982964,14.889797195792198,4.033144563436508,0.0,1353.891907259822,945.0589921325445,41.687894612550735
cpu,32,6,0,1528.1419306993484,17.681555822491646,0.4591532051563263,0.0,1509.2586502432823,1104.426184669137,35.17611883580685
cpu,32,7,0,1729.467386379838,14.928173273801804,3.8194991648197174,0.0,1709.930244833231,1293.9574420452118,43.03488880395889
cpu,32,8,0,1904.091889038682,14.736298471689224,0.4616733640432358,0.0,1888.0779668688774,1366.5489759296179,39.60197791457176
cpu,32,9,0,2004.7012642025948,14.755511656403542,0.46528875827789307,0.0,1985.2582328021526,1578.727763146162,42.94405318796635
cpu,32,10,0,2057.9871125519276,14.727486297488213,3.7279389798641205,0.0,2038.7042760849,1623.7012837082148,41.49879515171051
cpu,32,11,0,2010.022111237049,14.661446213722229,0.4595927894115448,0.0,1994.0513353794813,1580.9130277484655,45.602310448884964
cpu,32,12,0,2071.8208476901054,17.763633280992508,0.45791640877723694,0.0,2052.7280010282993,1640.1970107108355,41.05660505592823
cpu,32,13,0,2367.2650810331106,15.787538141012192,3.911348059773445,0.0,2346.6758970171213,1929.3904919177294,41.08555614948273
cpu,64,4,0,1163.0996521562338,16.047894954681396,0.45607052743434906,0.0,1145.8729654550552,721.3313262909651,34.4243086874485
cpu,64,5,0,1367.1559505164623,11.605488136410713,3.910902887582779,0.0,1350.8972320705652,942.5156377255917,39.78561796247959
cpu,64,6,0,1516.9381964951754,13.709472492337227,0.4478916525840759,0.0,1498.1217607855797,1086.2811673432589,38.80741260945797
cpu,64,7,0,1689.2511770129204,13.653818517923355,3.1898878514766693,0.0,1671.6130524873734,1258.1511698663235,38.77530246973038
cpu,64,8,0,1748.0737436562777,11.678716167807579,3.7939902395009995,0.0,1731.7895367741585,1329.174131155014,39.55760411918163
cpu,64,9,0,2015.6056936830282,17.809847369790077,0.44649653136730194,0.0,1996.53478898108,1581.627044826746,40.013497695326805
cpu,64,10,0,2098.0729553848505,15.66910371184349,0.4575420171022415,0.0,2081.0957830399275,1657.8241121023893,43.252814561128616
cpu,64,11,0,2076.6252875328064,13.9053575694561,3.978228196501732,0.0,2057.8737184405327,1645.838551223278,42.5901934504509
cpu,64,12,0,2126.8017161637545,16.678785905241966,0.46144984662532806,0.0,2108.796987682581,1701.0426446795464,42.58162900805473
cpu,64,13,0,2368.14508959651,14.768395572900772,3.9017032831907272,0.0,2348.6006911844015,1934.979086741805,39.00511935353279
