gate_mode,sampling_fps,n,avg_wall_ms,p50_wall_ms,p99_wall_ms,p50_clip_ms,p50_offload_ms,p50_xfer_gate_ms,p50_gate_comp_ms,p50_mamba_ms,p50_trans_ms,sustainable_fps_est
cpu,1,10,1945.7362154498696,1952.342314645648,2553.1293762661517,14.706796035170555,0.44461432844400406,0.0,1934.907652437687,1511.575298383832,48.29309694468975,0.5122052585237855
cpu,32,10,1822.2034586593509,1954.3965766206384,2340.67510003224,14.82265442609787,0.4634810611605644,0.0,1936.668099835515,1472.63836953789,41.29217565059662,0.5116668806947602
cpu,64,10,1816.976946219802,1881.839718669653,2346.424185987562,14.336876571178436,1.8256688490509987,0.0,1864.1621628776193,1455.40058799088,39.67161104083061,0.5313948845265842
gpu,1,10,528.4613098949194,103.8896618410945,3988.79690758884,15.620174817740917,0.0,0.0,88.07101286947727,76.0650672018528,7.905426435172558,9.625596833008855
gpu,32,10,41.76217168569565,40.15091247856617,50.36664117127657,14.703039079904556,0.0,0.0,24.070660583674908,14.823166653513908,7.404430769383907,24.90603421612975
gpu,64,10,40.00719338655472,37.9971656948328,47.23062938079238,14.793266542255878,0.0,0.0,25.30703227967024,16.986170783638954,7.498781196773052,26.31775243530833
