gate_mode,sampling_fps,frame_id,cls_pred,wall_ms,clip_ms,offload_ms,xfer_gate_ms,gate_comp_ms,mamba_ms,trans_ms
gpu,1,60,0,24.622129276394844,15.661291778087616,0.0,0.0,8.412634953856468,0.7552951574325562,7.587123662233353
gpu,1,90,0,24.174056947231293,11.420657858252525,0.0,0.0,12.176567688584328,0.7462333887815475,11.346260085701942
gpu,1,120,0,4445.632752031088,4432.588828727603,0.0,0.0,12.444119900465012,0.9444635361433029,7.383363321423531
gpu,1,150,0,24.398917332291603,11.639246717095375,0.0,0.0,8.17534513771534,0.8130259811878204,7.283449172973633
gpu,1,180,0,27.888474985957146,14.727357774972916,0.0,0.0,12.576926499605179,0.7488783448934555,7.745580747723579
gpu,1,210,0,23.65984208881855,11.557217687368393,0.0,0.0,11.47891953587532,0.7575452327728271,10.64075157046318
gpu,1,240,0,27.201633900403976,14.717349782586098,0.0,0.0,11.959733441472054,4.825197160243988,7.06806406378746
gpu,1,270,0,23.77326786518097,14.700312167406082,0.0,0.0,8.543239906430244,0.7344149053096771,7.744137197732925
gpu,1,300,0,23.78562092781067,10.582000017166138,0.0,0.0,8.323293179273605,0.8569676429033279,7.385252043604851
gpu,1,330,0,24.38860759139061,11.515730991959572,0.0,0.0,11.985521763563156,0.7955674082040787,11.104758828878403
gpu,1,360,0,4628.950169309974,11.451732367277145,0.0,0.0,8.04445706307888,1.3220962136983871,6.613561883568764
gpu,1,390,0,23.86845275759697,11.786622926592827,0.0,0.0,7.2114598006010056,0.8105412125587463,6.320178508758545
gpu,1,420,0,24.16670136153698,18.697794526815414,0.0,0.0,4.528772085905075,0.8017979562282562,3.6507677286863327
gpu,1,450,0,22.51708321273327,15.595421195030212,0.0,0.0,6.020283326506615,0.7825344800949097,5.165163427591324
gpu,1,480,0,28.070364147424698,15.738379210233688,0.0,0.0,7.375605404376984,0.7986575365066528,6.5033528953790665
gpu,1,510,0,25.142373517155647,15.702098608016968,0.0,0.0,4.511535167694092,0.7903873920440674,3.650367259979248
gpu,1,540,0,28.31196039915085,18.762681633234024,0.0,0.0,8.629310876131058,0.7935892790555954,7.76255689561367
gpu,1,570,0,25.26678889989853,15.762316063046455,0.0,0.0,8.598150685429573,4.843594506382942,3.6824215203523636
gpu,1,600,0,4650.803878903389,10.518139228224754,0.0,0.0,7.881080731749535,1.2823361903429031,6.486235186457634
gpu,1,630,0,27.11726352572441,13.720571994781494,0.0,0.0,12.486139312386513,0.8089765906333923,11.594392359256744
gpu,1,660,0,24.98503588140011,11.505316942930222,0.0,0.0,8.534634485840797,0.7952377200126648,7.665153592824936
gpu,1,690,0,26.28706954419613,18.61885003745556,0.0,0.0,6.776437163352966,0.8171871304512024,5.878189578652382
gpu,1,720,0,31.289588660001755,18.756868317723274,0.0,0.0,8.601784706115723,4.801476374268532,3.7264153361320496
gpu,1,750,0,27.31960266828537,14.61016945540905,0.0,0.0,11.77714392542839,4.787784069776535,6.900560110807419
gpu,1,780,0,23.46797287464142,14.659352600574493,0.0,0.0,7.902177050709724,2.787606790661812,5.040664225816727
gpu,1,810,0,26.183171197772026,16.721446067094803,0.0,0.0,8.565660566091537,4.753805696964264,3.7326309829950333
gpu,1,840,0,4671.5267561376095,13.727251440286636,0.0,0.0,9.019237011671066,1.3830922544002533,7.523154839873314
gpu,1,870,0,27.639273554086685,14.617662876844406,0.0,0.0,12.105649337172508,0.8002035319805145,11.218290776014328
gpu,1,900,0,25.143535807728767,11.546848341822624,0.0,0.0,12.661481276154518,0.7989387959241867,7.773049175739288
