gate_mode,sampling_fps,n,avg_wall_ms,p50_wall_ms,p99_wall_ms,p50_clip_ms,p50_offload_ms,p50_xfer_gate_ms,p50_gate_comp_ms,p50_mamba_ms,p50_trans_ms,sustainable_fps_est
cpu,1,62,66.85158366998357,67.382937297225,76.82934613898396,15.519775450229645,0.34418143332004547,0.0,41.14458989351988,7.721372880041599,33.108859322965145,14.840552224504801
cpu,32,128,69.65136848157272,71.6355200856924,78.84344264864922,14.71162959933281,0.344887375831604,0.0,40.77025968581438,7.680483162403107,32.96006750315428,13.95955524303826
cpu,64,128,69.7089939203579,72.01583962887526,78.55828303843737,14.781137928366661,0.34347735345363617,0.0,40.9744456410408,7.720819674432278,33.01036451011896,13.885834076966631
cpu,128,128,69.75743611110374,71.80766575038433,77.75071965530515,14.709875918924809,0.34359097480773926,0.0,40.63010215759277,7.696192711591721,32.96067751944065,13.926089778160597
gpu,1,62,622.5055370539908,25.114026851952076,4725.583896487951,14.709042385220528,0.0,0.0,8.60459916293621,0.8136173710227013,7.084556855261326,39.818385394545814
gpu,32,128,58.194062192342244,24.77869763970375,29.92899678647519,14.758706092834473,0.0,0.0,8.392556570470333,0.7600421085953712,7.311901077628136,40.35724615314995
gpu,64,128,25.600650493288413,24.90287460386753,30.02986181527377,14.778045006096363,0.0,0.0,8.472981862723827,0.7592430338263512,7.449127733707428,40.15600672240045
gpu,128,128,25.406074317288585,24.942003190517426,31.188779976218942,14.782918617129326,0.0,0.0,8.523442782461643,0.757947564125061,7.395300082862377,40.09301066805191
