gate_mode,sampling_fps,n,avg_wall_ms,p50_wall_ms,p99_wall_ms,p50_clip_ms,p50_offload_ms,p50_xfer_gate_ms,p50_gate_comp_ms,p50_mamba_ms,p50_trans_ms,sustainable_fps_est
cpu,64,12,1120.7244456745684,1094.1352741792798,1661.4941757731142,14.383061788976192,0.30948594212532043,0.0,1079.7359440475702,1030.2628967911005,46.349565498530865,0.9139637699279082
gpu,64,12,853.5139070202907,92.47742127627134,4754.904065970331,15.27456846088171,0.0,0.0,76.73561945557594,66.16729777306318,7.6529402285814285,10.813450312509834
