gate_mode,sampling_fps,frame_id,cls_pred,wall_ms,clip_ms,offload_ms,xfer_gate_ms,gate_comp_ms,mamba_ms,trans_ms
cpu,1,150,0,59.65878814458847,14.841007068753242,0.27859583497047424,0.0,36.55505180358887,3.6054011434316635,32.811423763632774
cpu,1,180,0,58.46494249999523,11.718329042196274,4.328329116106033,0.0,41.578397154808044,7.626151666045189,33.81342813372612
cpu,1,210,0,55.46328239142895,13.743767514824867,0.34391507506370544,0.0,40.527381002902985,7.66996294260025,32.716285437345505
cpu,1,240,0,55.65733648836613,14.739394187927246,0.3135949373245239,0.0,39.837611839175224,7.656769827008247,32.06535615026951
cpu,1,270,0,61.60394102334976,15.80432616174221,0.3383960574865341,0.0,44.702980667352676,7.672648876905441,36.90904751420021
cpu,1,300,0,61.31833977997303,19.79570835828781,0.3306139260530472,0.0,40.43205454945564,7.748320698738098,32.55579620599747
cpu,1,330,0,61.586443334817886,15.74295200407505,0.3045815974473953,0.0,44.77720521390438,11.682042852044106,32.97126851975918
cpu,1,360,0,56.00905977189541,14.738880097866058,0.2936460077762604,0.0,40.18022678792477,6.5202247351408005,33.52809511125088
cpu,1,390,0,55.43144419789314,14.7926677018404,0.3423187881708145,0.0,39.494797587394714,7.696220651268959,31.671317294239998
cpu,1,420,0,60.812510550022125,14.749800786376,0.3554839640855789,0.0,44.40295323729515,7.647454738616943,36.63451597094536
cpu,1,450,0,59.103235602378845,11.695368215441704,4.364475607872009,0.0,40.686748921871185,7.704438641667366,32.856181263923645
cpu,1,480,0,63.084790483117104,15.632295981049538,0.33652037382125854,0.0,44.24600675702095,11.651448905467987,32.46680647134781
cpu,1,510,0,63.378386199474335,15.826985239982605,0.3298278898000717,0.0,40.24455137550831,3.5876892507076263,32.52428583800793
cpu,1,540,0,62.57815100252628,14.856964349746704,0.3405306488275528,0.0,40.56636616587639,7.732916623353958,32.70060941576958
cpu,1,570,0,62.61993572115898,14.677576720714569,4.369525238871574,0.0,40.42787849903107,7.696978747844696,32.602934166789055
cpu,1,600,0,62.50098533928394,14.980955049395561,0.3290753811597824,0.0,36.17408685386181,7.6822079718112946,28.364982455968857
cpu,1,630,0,63.878681510686874,15.77555201947689,0.33647939562797546,0.0,44.489024206995964,7.74853490293026,36.613039672374725
cpu,1,660,0,62.53462843596935,14.76287841796875,0.3344900906085968,0.0,36.27488203346729,3.6127641797065735,32.53133408725262
cpu,1,690,0,66.16233289241791,18.7456626445055,0.32952986657619476,0.0,39.82572816312313,7.607648149132729,32.09349326789379
cpu,1,720,0,65.95212034881115,13.723285868763924,4.372507333755493,0.0,44.4535780698061,7.783930748701096,36.544956266880035
cpu,1,750,0,64.05904330313206,15.57820662856102,0.3264043480157852,0.0,44.6282085031271,7.6877158135175705,32.79712423682213
cpu,1,780,0,61.88036687672138,14.731211587786674,0.33352337777614594,0.0,39.429668337106705,7.717899978160858,31.578749418258667
cpu,1,810,0,67.97102838754654,15.570687130093575,0.3393646329641342,0.0,43.96747425198555,9.950432926416397,33.89342874288559
cpu,1,840,0,63.731299713253975,14.802863821387291,0.3369133919477463,0.0,36.53251752257347,3.6420244723558426,32.761549577116966
cpu,1,870,0,66.5392279624939,16.866769641637802,0.33738091588020325,0.0,40.740273892879486,7.7283550053834915,32.88983181118965
cpu,1,900,0,67.79491901397705,15.779417008161545,0.3353189677000046,0.0,40.61479866504669,3.6594774574041367,36.83365136384964
cpu,1,930,0,69.24526020884514,11.474290862679482,4.3816156685352325,0.0,44.8648389428854,7.689714431762695,37.05264441668987
cpu,1,960,0,69.68663819134235,19.896522164344788,0.34149549901485443,0.0,40.12298211455345,7.7018942683935165,32.29379467666149
cpu,1,990,0,67.84447282552719,14.754420146346092,0.3306679427623749,0.0,39.67875987291336,7.697185501456261,31.85911849141121
cpu,1,1020,0,67.89574399590492,14.735255390405655,0.3466326743364334,0.0,39.627680554986,3.639485687017441,35.8614195138216
cpu,1,1050,0,68.50281171500683,14.804821461439133,0.3579612821340561,0.0,40.767550468444824,7.768960669636726,32.871780917048454
cpu,1,1080,0,68.21337155997753,15.722202137112617,0.3616549074649811,0.0,43.79637911915779,7.74054042994976,35.93800403177738
cpu,1,1110,0,66.34704396128654,11.713879182934761,4.369447007775307,0.0,44.62200775742531,11.592064052820206,32.89908729493618
cpu,1,1140,0,71.17967680096626,15.863986685872078,0.3701690584421158,0.0,41.61675646901131,10.69951057434082,30.793024227023125
cpu,1,1170,0,68.74923221766949,14.767913147807121,0.36364421248435974,0.0,43.73488388955593,7.6910220086574554,35.923972725868225
cpu,1,1200,0,69.64217871427536,15.17600379884243,0.35508349537849426,0.0,43.87042857706547,7.747722789645195,36.00095584988594
cpu,1,1230,0,73.98880645632744,18.777964636683464,0.3333762288093567,0.0,41.0159882158041,7.74155929684639,33.151719719171524
cpu,1,1260,0,68.5188677161932,14.651007950305939,0.34917332231998444,0.0,40.9062746912241,7.665550336241722,33.11624936759472
cpu,1,1290,0,69.67348419129848,14.91505466401577,0.34779496490955353,0.0,40.15296697616577,7.753398269414902,32.28200227022171
