gate_mode,sampling_fps,n,avg_wall_ms,p50_wall_ms,p99_wall_ms,p50_clip_ms,p50_offload_ms,p50_xfer_gate_ms,p50_gate_comp_ms,p50_mamba_ms,p50_trans_ms,sustainable_fps_est
cpu,64,5,653.3365488052368,645.5122027546167,836.899950876832,13.616887852549553,0.33464841544628143,0.0,630.8041233569384,585.6171436607838,42.897993698716164,1.5491573911889893
