gate_mode,sampling_fps,n,avg_wall_ms,p50_wall_ms,p99_wall_ms,p50_clip_ms,p50_offload_ms,p50_xfer_gate_ms,p50_gate_comp_ms,p50_mamba_ms,p50_trans_ms,sustainable_fps_est
cpu,64,12,1063.0396039535601,1051.0257165879011,1636.4277583360674,15.058709308505058,0.33756811171770096,0.0,1031.8852635100484,985.2575641125441,44.57446560263634,0.9514515051510315
