gate_mode,sampling_fps,frame_id,cls_pred,wall_ms,clip_ms,offload_ms,xfer_gate_ms,gate_comp_ms,mamba_ms,trans_ms
cpu,64,2,0,557.5391165912151,15.823382884263992,0.3362633287906647,0.0,540.6578946858644,500.11417642235756,39.831189438700676
cpu,64,3,0,628.8874857127666,15.64859226346016,0.33421628177165985,0.0,612.170735374093,567.1141501516104,44.27693225443363
cpu,64,4,0,663.9444828033447,19.763369113206863,0.35673752427101135,0.0,643.1096885353327,597.9997366666794,40.30738212168217
cpu,64,5,0,840.5234757810831,13.721039518713951,0.35833194851875305,0.0,821.9751790165901,776.7606377601624,44.392725452780724
cpu,64,6,0,862.5614065676928,14.588072896003723,0.33887289464473724,0.0,846.9153754413128,801.3476561754942,44.75620575249195
cpu,64,7,0,1025.3819432109594,18.45822110772133,0.3452897071838379,0.0,1005.8235004544258,961.0591288655996,43.90643909573555
cpu,64,8,0,1076.6694899648428,14.631394296884537,0.3597363829612732,0.0,1057.947026565671,1009.4559993594885,47.63168655335903
cpu,64,9,0,1313.8555847108364,15.48602432012558,0.3331489861011505,0.0,1297.310495749116,1248.1771428138018,44.23058405518532
cpu,64,10,0,1377.9947366565466,11.593444272875786,0.33291056752204895,0.0,1361.2720258533955,1307.6762035489082,52.71357484161854
cpu,64,11,0,1353.6541294306517,11.45840808749199,0.3335457295179367,0.0,1337.1049296110868,1283.2146417349577,52.957482635974884
cpu,64,12,0,1388.3777745068073,17.564265057444572,0.33282674849033356,0.0,1369.7112426161766,1317.828331142664,50.97511596977711
cpu,64,13,0,1667.0856215059757,10.429702699184418,4.369892179965973,0.0,1647.4500093609095,1598.2085708528757,48.289552330970764
