k_requested,k_actual,k_avail,xfer_k_bytes,xfer_k_ms,rep,step_idx,wall_ms,gpu_ms,gpu_ratio_pct,nvml_gpu_util,nvml_mem_util,cls_pred,text_len
256,256,33293,2097152,0.10493211448192596,2,48,3089.7299,3089.6853,99.9986,39,9,1,27
256,256,33969,2097152,0.10455027222633362,2,49,3614.6633,3614.6116,99.9986,45,19,1,27
256,256,34645,2097152,0.10360404849052429,2,50,3217.5356,3217.4910,99.9986,40,16,1,27
256,256,35321,2097152,0.11238828301429749,2,51,3456.4827,3456.4370,99.9987,14,6,1,27
256,256,35997,2097152,0.10485947132110596,2,52,3707.9386,3707.8916,99.9987,59,23,1,27
256,256,36673,2097152,0.10744109749794006,2,53,3796.2451,3796.1980,99.9988,59,24,1,27
256,256,37349,2097152,0.1051090657711029,2,54,3851.3171,3851.2703,99.9988,97,68,1,27
256,256,38025,2097152,0.1050848513841629,2,55,3901.6624,3901.6133,99.9987,73,37,1,27
256,256,38701,2097152,0.10628439486026764,2,56,3921.5084,3921.4597,99.9988,98,59,1,27
256,256,39377,2097152,0.10428205132484436,2,57,3910.2149,3910.1646,99.9987,52,20,1,27
256,256,40053,2097152,0.10623224079608917,2,58,3964.3295,3964.2803,99.9988,65,31,1,27
256,256,40729,2097152,0.10619126260280609,2,59,4008.2548,4008.2039,99.9987,61,26,1,27
256,256,41405,2097152,0.10463781654834747,2,60,4031.1900,4031.1404,99.9988,44,17,1,27
256,256,42081,2097152,0.10489299893379211,2,61,4082.8877,4082.8381,99.9988,98,53,1,27
256,256,42757,2097152,0.10406970977783203,2,62,4131.0287,4130.9780,99.9988,39,13,1,27
256,256,43433,2097152,0.1055002212524414,2,63,4175.6241,4175.5723,99.9988,48,15,1,27
512,512,22477,4194304,0.18305703997612,0,32,2197.8714,2197.8193,99.9976,44,12,1,29
512,512,23153,4194304,0.18264912068843842,0,33,2245.4077,2245.3696,99.9983,54,20,1,29
512,512,23829,4194304,0.18363259732723236,0,34,2319.7143,2319.6758,99.9983,95,50,1,27
512,512,24505,4194304,0.1835320144891739,0,35,2355.3946,2355.3540,99.9983,98,60,1,27
512,512,25181,4194304,0.18306449055671692,0,36,2424.8196,2424.7783,99.9983,98,54,1,27
512,512,25857,4194304,0.18422678112983704,0,37,2651.6019,2651.5605,99.9984,99,20,1,27
512,512,26533,4194304,0.1917332410812378,0,38,2524.8464,2524.8062,99.9984,98,56,1,27
512,512,27209,4194304,0.18307939171791077,0,39,2581.1828,2581.1431,99.9985,98,60,1,27
512,512,27885,4194304,0.18372014164924622,0,40,2670.6946,2670.6531,99.9984,76,34,1,27
512,512,28561,4194304,0.18275529146194458,0,41,3097.4805,3097.4382,99.9986,30,12,1,27
512,512,29237,4194304,0.1843925565481186,0,42,3087.8968,3087.8538,99.9986,80,36,1,27
512,512,29913,4194304,0.1850668340921402,0,43,2819.9067,2819.8657,99.9985,67,25,1,27
512,512,30589,4194304,0.18310174345970154,0,44,2926.5776,2926.5364,99.9986,98,50,1,27
512,512,31265,4194304,0.18306449055671692,0,45,3285.0259,3284.9829,99.9987,75,22,1,27
512,512,31941,4194304,0.1834183931350708,0,46,3331.5660,3331.5220,99.9987,99,41,1,27
512,512,32617,4194304,0.1831836998462677,0,47,3374.9112,3374.8679,99.9987,19,8,1,27
512,512,33293,4194304,0.18316879868507385,0,48,3434.0980,3434.0540,99.9987,97,37,1,27
512,512,33969,4194304,0.18377043306827545,0,49,3495.2802,3495.2373,99.9988,52,15,1,27
512,512,34645,4194304,0.1828949898481369,0,50,3543.6392,3543.5950,99.9988,76,20,1,27
512,512,35321,4194304,0.18214061856269836,0,51,3592.0323,3591.9875,99.9988,74,20,1,27
512,512,35997,4194304,0.18402189016342163,0,52,3731.5515,3731.5054,99.9988,14,5,1,27
512,512,36673,4194304,0.1842360943555832,0,53,3720.5221,3720.4771,99.9988,44,14,1,27
512,512,37349,4194304,0.18481723964214325,0,54,3790.6439,3790.5996,99.9988,47,15,1,27
512,512,38025,4194304,0.18586590886116028,0,55,3839.7786,3839.7327,99.9988,25,10,1,27
512,512,38701,4194304,0.18272548913955688,0,56,3805.4396,3805.3955,99.9988,21,8,1,27
512,512,39377,4194304,0.18251687288284302,0,57,3852.8755,3852.8296,99.9988,88,29,1,27
512,512,40053,4194304,0.1816321164369583,0,58,3897.2813,3897.2341,99.9988,98,55,1,27
512,512,40729,4194304,0.19045919179916382,0,59,3935.3188,3935.2715,99.9988,66,19,1,27
512,512,41405,4194304,0.18440745770931244,0,60,3972.1443,3972.0981,99.9988,77,21,1,27
512,512,42081,4194304,0.18308311700820923,0,61,4034.9544,4034.9072,99.9988,63,17,1,27
512,512,42757,4194304,0.18362142145633698,0,62,4230.9910,4230.9438,99.9989,98,56,1,27
512,512,43433,4194304,0.18494576215744019,0,63,4114.9656,4114.9194,99.9989,84,21,1,27
512,512,22477,4194304,0.1831408590078354,1,32,2222.5493,2222.5015,99.9978,39,14,1,29
512,512,23153,4194304,0.18348172307014465,1,33,2204.1784,2204.1428,99.9984,37,13,1,29
512,512,23829,4194304,0.18479116261005402,1,34,2280.6647,2280.6277,99.9984,34,7,1,27
512,512,24505,4194304,0.18295086920261383,1,35,2367.5048,2367.4683,99.9985,23,5,1,27
512,512,25181,4194304,0.18376484513282776,1,36,2509.9061,2509.8694,99.9985,50,16,1,27
512,512,25857,4194304,0.18289126455783844,1,37,2456.5790,2456.5425,99.9985,98,66,1,27
512,512,26533,4194304,0.1849774271249771,1,38,2542.3082,2542.2715,99.9986,51,16,1,27
512,512,27209,4194304,0.1826602965593338,1,39,2769.0206,2768.9817,99.9986,57,20,1,27
512,512,27885,4194304,0.18271058797836304,1,40,2626.4713,2626.4353,99.9986,46,16,1,27
512,512,28561,4194304,0.18440186977386475,1,41,2698.1436,2698.1064,99.9986,92,47,1,27
512,512,29237,4194304,0.18377043306827545,1,42,3243.8765,3243.8374,99.9988,67,26,1,27
512,512,29913,4194304,0.18265098333358765,1,43,2802.9524,2802.9131,99.9986,65,24,1,27
512,512,30589,4194304,0.18768012523651123,1,44,2958.4448,2958.4053,99.9987,93,41,1,27
512,512,31265,4194304,0.18787570297718048,1,45,3015.0319,3014.9932,99.9987,73,31,1,27
512,512,31941,4194304,0.1828894019126892,1,46,3142.7579,3142.7153,99.9986,14,5,1,27
512,512,32617,4194304,0.18759071826934814,1,47,3277.7767,3277.7363,99.9988,71,20,1,27
512,512,33293,4194304,0.18684938549995422,1,48,3344.1201,3344.0798,99.9988,97,41,1,27
512,512,33969,4194304,0.18369406461715698,1,49,3309.1108,3309.0674,99.9987,38,13,1,27
512,512,34645,4194304,0.18360093235969543,1,50,3421.4512,3421.4119,99.9988,35,12,1,27
512,512,35321,4194304,0.18313713371753693,1,51,3517.2494,3517.2092,99.9989,86,20,1,27
512,512,35997,4194304,0.1835506409406662,1,52,3875.3979,3875.3567,99.9989,39,13,1,27
512,512,36673,4194304,0.18301606178283691,1,53,3947.7961,3947.7546,99.9990,58,17,1,27
512,512,37349,4194304,0.18573924899101257,1,54,3712.5295,3712.4880,99.9989,6,0,1,27
512,512,38025,4194304,0.18339231610298157,1,55,3754.5595,3754.5188,99.9989,20,8,1,27
512,512,38701,4194304,0.1828894019126892,1,56,3731.3726,3731.3323,99.9989,97,66,1,27
512,512,39377,4194304,0.1848265528678894,1,57,3847.8673,3847.8262,99.9989,98,48,1,27
512,512,40053,4194304,0.18337741494178772,1,58,3872.9819,3872.9402,99.9989,85,28,1,27
512,512,40729,4194304,0.18277578055858612,1,59,3932.7699,3932.7278,99.9989,99,43,1,27
512,512,41405,4194304,0.19323453307151794,1,60,3975.0705,3975.0291,99.9990,98,49,1,27
512,512,42081,4194304,0.18374063074588776,1,61,4035.6277,4035.5840,99.9989,99,37,1,27
512,512,42757,4194304,0.18504448235034943,1,62,4093.1794,4093.1365,99.9990,70,17,1,27
512,512,43433,4194304,0.18394552171230316,1,63,4417.2537,4417.2090,99.9990,56,15,1,27
512,512,22477,4194304,0.18987618386745453,2,32,2228.5114,2228.4597,99.9977,29,7,1,29
512,512,23153,4194304,0.1949407160282135,2,33,2313.7007,2313.6665,99.9985,97,73,1,29
512,512,23829,4194304,0.18434599041938782,2,34,2335.3366,2335.3005,99.9985,65,25,1,27
512,512,24505,4194304,0.18905848264694214,2,35,2445.8663,2445.8308,99.9985,97,76,1,27
512,512,25181,4194304,0.18313154578208923,2,36,2559.5782,2559.5417,99.9986,53,18,1,27
512,512,25857,4194304,0.1847967505455017,2,37,2656.1077,2656.0710,99.9986,26,10,1,27
512,512,26533,4194304,0.18397346138954163,2,38,3342.0889,3342.0508,99.9989,59,18,1,27
512,512,27209,4194304,0.18348172307014465,2,39,2614.1915,2614.1553,99.9986,49,16,1,27
512,512,27885,4194304,0.18296390771865845,2,40,2710.9093,2710.8733,99.9987,87,43,1,27
512,512,28561,4194304,0.1842975616455078,2,41,3096.7328,3096.6938,99.9987,100,11,1,27
512,512,29237,4194304,0.18286705017089844,2,42,3035.9463,3035.9072,99.9987,21,9,1,27
512,512,29913,4194304,0.18431618809700012,2,43,2897.2044,2897.1680,99.9987,69,27,1,27
512,512,30589,4194304,0.18456391990184784,2,44,3275.1398,3275.1011,99.9988,31,12,1,27
512,512,31265,4194304,0.1826956868171692,2,45,3021.4848,3021.4473,99.9988,27,11,1,27
512,512,31941,4194304,0.18621422350406647,2,46,3088.9977,3088.9609,99.9988,74,26,1,27
512,512,32617,4194304,0.18301606178283691,2,47,3155.0590,3155.0220,99.9988,9,1,1,27
512,512,33293,4194304,0.1831408590078354,2,48,3209.2908,3209.2544,99.9989,14,2,1,27
512,512,33969,4194304,0.18301606178283691,2,49,3243.2379,3243.2004,99.9988,64,19,1,27
512,512,34645,4194304,0.18448755145072937,2,50,3780.7426,3780.7043,99.9990,71,22,1,27
512,512,35321,4194304,0.18298812210559845,2,51,3466.7890,3466.7507,99.9989,45,15,1,27
512,512,35997,4194304,0.18291175365447998,2,52,3864.6901,3864.6514,99.9990,14,5,1,27
512,512,36673,4194304,0.18358789384365082,2,53,3683.8590,3683.8201,99.9989,65,18,1,27
512,512,37349,4194304,0.181661918759346,2,54,3763.3638,3763.3237,99.9989,88,26,1,27
512,512,38025,4194304,0.18225237727165222,2,55,4016.6428,4016.6023,99.9990,80,20,1,27
512,512,38701,4194304,0.18306449055671692,2,56,3965.9595,3965.9194,99.9990,90,29,1,27
512,512,39377,4194304,0.18351711332798004,2,57,4012.9058,4012.8650,99.9990,82,23,1,27
512,512,40053,4194304,0.1837015151977539,2,58,4131.7414,4131.7007,99.9990,99,39,1,27
512,512,40729,4194304,0.1828521490097046,2,59,4169.1567,4169.1162,99.9990,99,46,1,27
512,512,41405,4194304,0.18263235688209534,2,60,4130.9222,4130.8799,99.9990,57,17,1,27
512,512,42081,4194304,0.18390268087387085,2,61,4209.7539,4209.7134,99.9990,61,15,1,27
512,512,42757,4194304,0.18400512635707855,2,62,4235.4782,4235.4351,99.9990,98,47,1,27
512,512,43433,4194304,0.18508359789848328,2,63,4274.5175,4274.4756,99.9990,99,28,1,27
1024,1024,22477,8388608,0.33652782440185547,0,32,2322.5203,2322.4675,99.9977,34,11,1,35
1024,1024,23153,8388608,0.33921562135219574,0,33,2423.3602,2423.3245,99.9985,100,19,1,35
1024,1024,23829,8388608,0.33969804644584656,0,34,2433.2648,2433.2288,99.9985,97,23,1,35
1024,1024,24505,8388608,0.3427397459745407,0,35,2527.8591,2527.8218,99.9985,35,11,1,35
1024,1024,25181,8388608,0.33542700111866,0,36,2586.5411,2586.5044,99.9986,99,29,1,35
1024,1024,25857,8388608,0.3360062837600708,0,37,2645.2364,2645.1995,99.9986,100,20,1,35
1024,1024,26533,8388608,0.341145321726799,0,38,2681.2806,2681.2437,99.9986,98,51,1,35
1024,1024,27209,8388608,0.33684633672237396,0,39,2760.6036,2760.5669,99.9987,98,63,1,35
1024,1024,27885,8388608,0.33679232001304626,0,40,2861.4033,2861.3669,99.9987,99,39,1,35
1024,1024,28561,8388608,0.3358982503414154,0,41,2889.2157,2889.1797,99.9988,100,23,1,35
1024,1024,29237,8388608,0.34041330218315125,0,42,2973.8825,2973.8462,99.9988,99,20,1,35
1024,1024,29913,8388608,0.3362763673067093,0,43,3041.1730,3041.1355,99.9988,97,23,1,35
1024,1024,30589,8388608,0.341000035405159,0,44,3135.2259,3135.1899,99.9989,100,23,1,35
1024,1024,31265,8388608,0.33821724355220795,0,45,3212.4658,3212.4270,99.9988,100,17,1,35
1024,1024,31941,8388608,0.33709220588207245,0,46,3535.3598,3535.3145,99.9987,99,36,1,35
1024,1024,32617,8388608,0.3353562206029892,0,47,3577.6825,3577.6438,99.9989,99,40,1,35
1024,1024,33293,8388608,0.33638812601566315,0,48,3628.6560,3628.6179,99.9990,99,29,1,35
1024,1024,33969,8388608,0.33697858452796936,0,49,3683.6919,3683.6523,99.9989,100,17,1,35
1024,1024,34645,8388608,0.3399215638637543,0,50,3749.3897,3749.3494,99.9989,100,18,1,35
1024,1024,35321,8388608,0.33736415207386017,0,51,3788.4956,3788.4563,99.9990,100,19,1,35
1024,1024,35997,8388608,0.3366433084011078,0,52,3835.1170,3835.0771,99.9990,100,18,1,35
1024,1024,36673,8388608,0.3365054726600647,0,53,3911.2694,3911.2300,99.9990,99,32,1,35
1024,1024,37349,8388608,0.3358181565999985,0,54,3911.2758,3911.2368,99.9990,100,22,1,35
1024,1024,38025,8388608,0.33560022711753845,0,55,4384.1470,4384.1050,99.9990,100,12,1,35
1024,1024,38701,8388608,0.338209792971611,0,56,3904.2097,3904.1675,99.9989,100,27,1,35
1024,1024,39377,8388608,0.33661164343357086,0,57,3938.0030,3937.9636,99.9990,86,20,1,35
1024,1024,40053,8388608,0.3359578549861908,0,58,3975.7074,3975.6672,99.9990,98,22,1,35
1024,1024,40729,8388608,0.33741816878318787,0,59,4004.6579,4004.6174,99.9990,85,20,1,35
1024,1024,41405,8388608,0.3361981362104416,0,60,4041.5679,4041.5261,99.9990,99,31,1,35
1024,1024,42081,8388608,0.3379806876182556,0,61,4097.3068,4097.2671,99.9990,98,63,1,35
1024,1024,42757,8388608,0.3370959311723709,0,62,4148.1461,4148.1050,99.9990,100,17,1,35
1024,1024,43433,8388608,0.3367271274328232,0,63,4173.7158,4173.6753,99.9990,100,21,1,35
1024,1024,22477,8388608,0.3362465649843216,1,32,2279.1073,2279.0635,99.9981,100,24,1,35
1024,1024,23153,8388608,0.33599697053432465,1,33,2354.7170,2354.6831,99.9986,99,35,1,35
1024,1024,23829,8388608,0.33545494079589844,1,34,2459.8940,2459.8611,99.9987,100,22,1,35
1024,1024,24505,8388608,0.33663399517536163,1,35,2478.3283,2478.2937,99.9986,65,18,1,35
1024,1024,25181,8388608,0.33554621040821075,1,36,2599.4946,2599.4614,99.9987,73,18,1,35
1024,1024,25857,8388608,0.34035369753837585,1,37,2682.9611,2682.9265,99.9987,100,22,1,35
1024,1024,26533,8388608,0.33593177795410156,1,38,2682.8087,2682.7737,99.9987,78,19,1,35
1024,1024,27209,8388608,0.3383401781320572,1,39,3155.5191,3155.4836,99.9989,93,23,1,35
1024,1024,27885,8388608,0.34360773861408234,1,40,2867.7073,2867.6711,99.9987,63,17,1,35
1024,1024,28561,8388608,0.3363322466611862,1,41,2954.2916,2954.2561,99.9988,96,22,1,35
1024,1024,29237,8388608,0.33579207956790924,1,42,2878.6476,2878.6133,99.9988,41,13,1,35
1024,1024,29913,8388608,0.3383588045835495,1,43,3020.3766,3020.3423,99.9989,100,27,1,35
1024,1024,30589,8388608,0.33650919795036316,1,44,3191.6862,3191.6511,99.9989,100,27,1,35
1024,1024,31265,8388608,0.33630430698394775,1,45,3296.2530,3296.2183,99.9989,98,59,1,35
1024,1024,31941,8388608,0.3384202718734741,1,46,3313.6894,3313.6545,99.9989,100,21,1,35
1024,1024,32617,8388608,0.33604539930820465,1,47,3346.5242,3346.4880,99.9989,99,35,1,35
1024,1024,33293,8388608,0.33579021692276,1,48,3827.4143,3827.3782,99.9991,100,25,1,35
1024,1024,33969,8388608,0.3364104777574539,1,49,3517.7760,3517.7402,99.9990,98,49,1,35
1024,1024,34645,8388608,0.33566914498806,1,50,3620.4405,3620.4038,99.9990,99,41,1,35
1024,1024,35321,8388608,0.3437083214521408,1,51,3677.4880,3677.4514,99.9990,100,18,1,35
1024,1024,35997,8388608,0.3441907465457916,1,52,3854.7058,3854.6699,99.9991,100,21,1,35
1024,1024,36673,8388608,0.33723190426826477,1,53,3815.3454,3815.3098,99.9991,98,23,1,35
1024,1024,37349,8388608,0.33796392381191254,1,54,3844.3465,3844.3098,99.9990,99,38,1,35
1024,1024,38025,8388608,0.342831015586853,1,55,3952.9259,3952.8894,99.9991,94,23,1,35
1024,1024,38701,8388608,0.3458932042121887,1,56,3896.0735,3896.0371,99.9991,100,20,1,35
1024,1024,39377,8388608,0.34120678901672363,1,57,3964.6464,3964.6104,99.9991,99,26,1,35
1024,1024,40053,8388608,0.33923983573913574,1,58,4023.1680,4023.1304,99.9991,100,18,1,35
1024,1024,40729,8388608,0.3392491489648819,1,59,4094.1607,4094.1187,99.9990,96,22,1,35
1024,1024,41405,8388608,0.3370065242052078,1,60,4109.0148,4108.9761,99.9991,100,17,1,35
1024,1024,42081,8388608,0.33614784479141235,1,61,4172.7761,4172.7388,99.9991,100,19,1,35
1024,1024,42757,8388608,0.337136909365654,1,62,4230.8410,4230.8057,99.9992,100,17,1,35
1024,1024,43433,8388608,0.33572688698768616,1,63,4341.2637,4341.2256,99.9991,59,15,1,35
1024,1024,22477,8388608,0.3375709056854248,2,32,2334.6156,2334.5740,99.9982,63,16,1,35
1024,1024,23153,8388608,0.3352724015712738,2,33,2406.6259,2406.5935,99.9987,56,16,1,35
1024,1024,23829,8388608,0.35084038972854614,2,34,2492.1215,2492.0894,99.9987,100,23,1,35
1024,1024,24505,8388608,0.3350134938955307,2,35,2537.3500,2537.3140,99.9986,99,30,1,35
1024,1024,25181,8388608,0.33804774284362793,2,36,3631.4912,3631.4539,99.9990,100,21,1,35
1024,1024,25857,8388608,0.3361273556947708,2,37,2577.6206,2577.5886,99.9988,100,25,1,35
1024,1024,26533,8388608,0.3353338688611984,2,38,2652.8194,2652.7874,99.9988,95,23,1,35
1024,1024,27209,8388608,0.34089013934135437,2,39,2697.2893,2697.2571,99.9988,46,14,1,35
1024,1024,27885,8388608,0.33585354685783386,2,40,3040.9019,3040.8682,99.9989,100,25,1,35
1024,1024,28561,8388608,0.33595412969589233,2,41,2878.5595,2878.5259,99.9988,91,21,1,35
1024,1024,29237,8388608,0.3361199051141739,2,42,3160.2187,3160.1846,99.9989,100,24,1,35
1024,1024,29913,8388608,0.3380142152309418,2,43,3063.9253,3063.8931,99.9989,68,18,1,35
1024,1024,30589,8388608,0.3366991877555847,2,44,3162.1592,3162.1257,99.9989,98,60,1,35
1024,1024,31265,8388608,0.33670850098133087,2,45,3192.1512,3192.1174,99.9989,98,61,1,35
1024,1024,31941,8388608,0.3363862633705139,2,46,3364.7166,3364.6831,99.9990,97,71,1,35
1024,1024,32617,8388608,0.3374554216861725,2,47,3831.2855,3831.2498,99.9991,98,59,1,35
1024,1024,33293,8388608,0.33527612686157227,2,48,3682.0562,3682.0220,99.9991,99,29,1,35
1024,1024,33969,8388608,0.33688172698020935,2,49,3463.5099,3463.4749,99.9990,100,22,1,35
1024,1024,34645,8388608,0.33546239137649536,2,50,3474.5842,3474.5503,99.9990,99,46,1,35
1024,1024,35321,8388608,0.33540092408657074,2,51,3529.7268,3529.6924,99.9990,100,23,1,35
1024,1024,35997,8388608,0.33663026988506317,2,52,3753.3434,3753.3096,99.9991,100,20,1,35
1024,1024,36673,8388608,0.33590011298656464,2,53,4012.3934,4012.3564,99.9991,100,17,1,35
1024,1024,37349,8388608,0.3356989473104477,2,54,4093.4731,4093.4382,99.9991,99,42,1,35
1024,1024,38025,8388608,0.33653900027275085,2,55,3898.5368,3898.5015,99.9991,100,19,1,35
1024,1024,38701,8388608,0.33584795892238617,2,56,3814.5911,3814.5562,99.9991,100,22,1,35
1024,1024,39377,8388608,0.3370177000761032,2,57,3930.0023,3929.9670,99.9991,100,24,1,35
1024,1024,40053,8388608,0.33637508749961853,2,58,4003.5041,4003.4678,99.9991,100,24,1,35
1024,1024,40729,8388608,0.3360603004693985,2,59,4339.6703,4339.6328,99.9991,69,18,1,35
1024,1024,41405,8388608,0.336403027176857,2,60,4064.6402,4064.6050,99.9991,100,19,1,35
1024,1024,42081,8388608,0.3360006958246231,2,61,4086.7663,4086.7297,99.9991,80,20,1,35
1024,1024,42757,8388608,0.33890269696712494,2,62,5643.0583,5643.0181,99.9993,62,16,1,35
1024,1024,43433,8388608,0.3368481993675232,2,63,4007.4020,4007.3665,99.9991,51,15,1,35
2048,2048,22477,16777216,0.6622150540351868,0,32,2428.8036,2428.7607,99.9982,100,17,1,29
2048,2048,23153,16777216,0.6555300205945969,0,33,2713.9942,2713.9629,99.9988,100,26,1,29
2048,2048,23829,16777216,0.6577931344509125,0,34,2572.2466,2572.2161,99.9988,99,33,1,29
2048,2048,24505,16777216,0.6577763706445694,0,35,3021.8699,3021.8364,99.9989,99,25,1,29
2048,2048,25181,16777216,0.6588064134120941,0,36,2880.1414,2880.1055,99.9988,100,16,1,29
2048,2048,25857,16777216,0.6578844040632248,0,37,2912.3443,2912.3105,99.9988,100,24,1,29
2048,2048,26533,16777216,0.6609633564949036,0,38,2937.2098,2937.1768,99.9989,100,16,1,29
2048,2048,27209,16777216,0.6581917405128479,0,39,3319.8311,3319.7983,99.9990,100,18,1,29
2048,2048,27885,16777216,0.655708834528923,0,40,3121.8795,3121.8469,99.9990,100,17,1,29
2048,2048,28561,16777216,0.6564762443304062,0,41,3104.4539,3104.4211,99.9989,100,17,1,29
2048,2048,29237,16777216,0.65586157143116,0,42,2891.6418,2891.6091,99.9989,100,24,1,29
2048,2048,29913,16777216,0.6583165377378464,0,43,3936.3370,3936.2988,99.9990,99,49,1,29
2048,2048,30589,16777216,0.6568189710378647,0,44,3729.7885,3729.7520,99.9990,98,62,1,29
2048,2048,31265,16777216,0.6543546915054321,0,45,3041.7245,3041.6921,99.9989,99,46,1,29
2048,2048,31941,16777216,0.6728004664182663,0,46,3617.3881,3617.3511,99.9990,99,38,1,29
2048,2048,32617,16777216,0.657498836517334,0,47,3516.2501,3516.2114,99.9989,100,16,1,29
2048,2048,33293,16777216,0.6559230387210846,0,48,3626.3232,3626.2883,99.9990,98,52,1,29
2048,2048,33969,16777216,0.6494298577308655,0,49,4185.8446,4185.8101,99.9992,98,55,1,29
2048,2048,34645,16777216,0.645957887172699,0,50,3781.7117,3781.6758,99.9991,100,21,1,29
2048,2048,35321,16777216,0.6525926291942596,0,51,3857.6700,3857.6338,99.9991,99,38,1,29
2048,2048,35997,16777216,0.6471797823905945,0,52,3393.3068,3393.2732,99.9990,99,39,1,29
2048,2048,36673,16777216,0.6467755883932114,0,53,4239.4819,4239.4468,99.9992,100,24,1,29
2048,2048,37349,16777216,0.646635890007019,0,54,4072.0637,4072.0266,99.9991,100,21,1,29
2048,2048,38025,16777216,0.6465092301368713,0,55,3793.3234,3793.2827,99.9989,100,16,1,29
2048,2048,38701,16777216,0.6623696535825729,0,56,4308.7918,4308.7568,99.9992,99,27,1,29
2048,2048,39377,16777216,0.6460845470428467,0,57,4306.6855,4306.6499,99.9992,100,17,1,29
2048,2048,40053,16777216,0.6499346345663071,0,58,4293.8404,4293.8052,99.9992,100,24,1,29
2048,2048,40729,16777216,0.6485246121883392,0,59,4191.5401,4191.5034,99.9991,100,24,1,29
2048,2048,41405,16777216,0.6466582417488098,0,60,4494.2812,4494.2441,99.9992,100,16,1,29
2048,2048,42081,16777216,0.6480496376752853,0,61,4736.8498,4736.8125,99.9992,97,76,1,29
2048,2048,42757,16777216,0.6456617265939713,0,62,4589.5475,4589.5098,99.9992,97,77,1,29
2048,2048,43433,16777216,0.6537213921546936,0,63,4730.1809,4730.1421,99.9992,99,30,1,29
2048,2048,22477,16777216,0.6634965538978577,1,32,2719.2383,2719.1958,99.9984,100,17,1,29
2048,2048,23153,16777216,0.6605032831430435,1,33,2662.7808,2662.7502,99.9989,100,18,1,29
2048,2048,23829,16777216,0.6618071347475052,1,34,2780.1959,2780.1648,99.9989,100,15,1,29
2048,2048,24505,16777216,0.6635282188653946,1,35,2952.4494,2952.4160,99.9989,100,15,1,29
2048,2048,25181,16777216,0.6625242531299591,1,36,2808.5172,2808.4849,99.9988,100,15,1,29
2048,2048,25857,16777216,0.6584972143173218,1,37,3170.1173,3170.0854,99.9990,100,15,1,29
2048,2048,26533,16777216,0.6645470857620239,1,38,3484.3685,3484.3347,99.9990,100,12,1,29
2048,2048,27209,16777216,0.67104771733284,1,39,2944.6488,2944.6167,99.9989,100,16,1,29
2048,2048,27885,16777216,0.6673000752925873,1,40,3037.7709,3037.7380,99.9989,100,17,1,29
2048,2048,28561,16777216,0.6620213389396667,1,41,3042.0181,3041.9851,99.9989,100,17,1,29
2048,2048,29237,16777216,0.6476026028394699,1,42,3909.6203,3909.5854,99.9991,100,16,1,29
2048,2048,29913,16777216,0.6592404097318649,1,43,2998.5599,2998.5244,99.9988,98,60,1,29
2048,2048,30589,16777216,0.659087672829628,1,44,3302.0090,3301.9761,99.9990,99,26,1,29
2048,2048,31265,16777216,0.6691031157970428,1,45,3648.0504,3648.0161,99.9991,97,74,1,29
2048,2048,31941,16777216,0.6662551313638687,1,46,3651.9679,3651.9341,99.9991,98,53,1,29
2048,2048,32617,16777216,0.6593819707632065,1,47,3517.0354,3517.0027,99.9991,100,18,1,29
2048,2048,33293,16777216,0.6632748991250992,1,48,3854.2642,3854.2292,99.9991,98,60,1,29
2048,2048,33969,16777216,0.649498775601387,1,49,4480.8497,4480.8062,99.9990,99,30,1,29
2048,2048,34645,16777216,0.6452631205320358,1,50,3503.7160,3503.6821,99.9990,98,62,1,29
2048,2048,35321,16777216,0.6511174142360687,1,51,4090.5168,4090.4822,99.9992,99,30,1,29
2048,2048,35997,16777216,0.6584729999303818,1,52,3908.8163,3908.7830,99.9991,100,19,1,29
2048,2048,36673,16777216,0.6460342556238174,1,53,3848.6932,3848.6604,99.9991,99,39,1,29
2048,2048,37349,16777216,0.646417960524559,1,54,3942.9879,3942.9548,99.9992,100,15,1,29
2048,2048,38025,16777216,0.647079199552536,1,55,4325.9315,4325.8970,99.9992,100,17,1,29
2048,2048,38701,16777216,0.6459448486566544,1,56,3991.6370,3991.6033,99.9992,100,18,1,29
2048,2048,39377,16777216,0.6493404507637024,1,57,3919.2438,3919.2039,99.9990,99,41,1,29
2048,2048,40053,16777216,0.6469413638114929,1,58,4327.2717,4327.2368,99.9992,100,18,1,29
2048,2048,40729,16777216,0.6468817591667175,1,59,4252.9391,4252.9043,99.9992,100,15,1,29
2048,2048,41405,16777216,0.6480235606431961,1,60,4744.2103,4744.1758,99.9993,100,19,1,29
2048,2048,42081,16777216,0.6468649953603745,1,61,4316.3152,4316.2817,99.9992,100,23,1,29
2048,2048,42757,16777216,0.6476696580648422,1,62,4442.9960,4442.9619,99.9992,100,13,1,29
2048,2048,43433,16777216,0.6456486880779266,1,63,5192.0470,5192.0098,99.9993,100,20,1,29
2048,2048,22477,16777216,0.6599891930818558,2,32,2729.1049,2729.0610,99.9984,100,15,1,29
2048,2048,23153,16777216,0.6540101021528244,2,33,2573.0687,2573.0383,99.9988,100,20,1,29
2048,2048,23829,16777216,0.6562490016222,2,34,2597.9201,2597.8884,99.9988,100,17,1,29
2048,2048,24505,16777216,0.6545763462781906,2,35,3008.1195,3008.0874,99.9989,100,15,1,29
2048,2048,25181,16777216,0.654272735118866,2,36,3021.9418,3021.9089,99.9989,100,15,1,29
