gate_mode,sampling_fps,n,avg_wall_ms,p50_wall_ms,p99_wall_ms,p50_clip_ms,p50_offload_ms,p50_xfer_gate_ms,p50_gate_comp_ms,p50_mamba_ms,p50_trans_ms,sustainable_fps_est
cpu,64,20,1716.51681503281,1744.7021966800094,2931.863329801708,15.446758829057217,0.30423980206251144,0.0,1725.1245602965355,1667.9770648479462,53.50260902196169,0.5731637192312237
