gate_mode,sampling_fps,frame_id,cls_pred,wall_ms,clip_ms,offload_ms,xfer_gate_ms,gate_comp_ms,mamba_ms,trans_ms
cpu,64,4,0,658.8624157011509,15.659451484680176,0.30349940061569214,0.0,642.2104071825743,595.972117036581,40.34622572362423
cpu,64,5,0,821.9919055700302,10.388648137450218,0.29833801090717316,0.0,806.5823819488287,764.6015882492065,41.16472415626049
cpu,64,6,0,889.0185188502073,19.77614127099514,0.3364700824022293,0.0,868.2001288980246,824.0243270993233,43.3347187936306
cpu,64,7,0,949.0924142301083,15.672044828534126,0.29653869569301605,0.0,932.3916025459766,884.8106488585472,46.704126521945
cpu,64,8,0,994.6396686136723,14.541177079081535,0.29445625841617584,0.0,975.1101788133383,925.7712159305811,48.433927819132805
cpu,64,9,0,1337.0210081338882,11.329904198646545,0.2839546650648117,0.0,1320.6848241388798,1271.5273573994637,48.2713058590889
cpu,64,10,0,1395.5827597528696,16.856713220477104,0.30498020350933075,0.0,1377.7152560651302,1323.8657154142857,52.9744029045105
cpu,64,11,0,1372.9689233005047,15.490254387259483,0.3129132091999054,0.0,1356.4362786710262,1303.0280843377113,52.48091369867325
cpu,64,12,0,1415.9239921718836,14.48596641421318,0.3129784017801285,0.0,1400.383248925209,1347.0880333334208,52.37813480198383
cpu,64,13,0,1704.1014283895493,18.58804188668728,0.2982094883918762,0.0,1684.4976898282766,1625.4751216620207,54.03081513941288
cpu,64,14,0,1791.5263455361128,13.540096580982208,0.29338523745536804,0.0,1776.9464179873466,1726.8063090741634,49.1606704890728
cpu,64,15,0,1785.3029649704695,15.488630160689354,3.31210158765316,0.0,1765.7514307647943,1710.4790080338717,54.29482087492943
cpu,64,16,0,1836.787361651659,18.870772793889046,0.310676172375679,0.0,1816.6948016732931,1751.3486091047525,64.34298492968082
cpu,64,17,0,2172.9211919009686,15.675891190767288,4.321115091443062,0.0,2152.020551264286,2090.992584824562,59.98481251299381
cpu,64,18,0,2213.72677013278,13.328716158866882,0.28245709836483,0.0,2194.240128621459,2134.879829362035,58.329151943325996
cpu,64,19,0,2298.4714191406965,14.54538106918335,0.2956464886665344,0.0,2282.695399597287,2218.938486650586,62.674375250935555
cpu,64,20,0,2997.4288903176785,15.40488749742508,4.328994080424309,0.0,2976.757764816284,2271.632332354784,56.67102709412575
cpu,64,21,0,2469.8395617306232,10.486699640750885,0.284804031252861,0.0,2450.192157179117,2386.797957122326,62.32513301074505
cpu,64,22,0,2572.781767696142,18.305469304323196,0.3130324184894562,0.0,2553.2083678990602,2485.815491527319,66.26161187887192
cpu,64,23,0,2652.346992865205,13.629665598273277,0.3050845116376877,0.0,2637.4489087611437,2575.0193800777197,61.25077232718468
