gate_mode,sampling_fps,n,avg_wall_ms,p50_wall_ms,p99_wall_ms,p50_clip_ms,p50_offload_ms,p50_xfer_gate_ms,p50_gate_comp_ms,p50_mamba_ms,p50_trans_ms,sustainable_fps_est
cpu,64,10,58.3333196118474,58.53720661252737,61.18709586560726,13.340501114726067,0.3365948796272278,0.0,41.44560545682907,7.69197940826416,32.636831514537334,17.08315203045567
gpu,64,10,489.05270025134087,25.107912719249725,4247.762337327004,13.828497380018234,0.0,0.0,8.56229942291975,0.7859664037823677,7.458830252289772,39.82808173589517
